Kingdom,Phylum,Class,Order,Family,Genus,Species,Response,MeanR,ResponseToCO2Increase
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Ammonium release,0.767777778,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Phosphate release,0.767777778,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Stress response gene,0.767777778,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Calcification gene expression,0.767777778,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Immune response gene expression,0.767777778,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Expression of energy metabolism genes,0.767777778,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Expression of protein synthesis gene,0.767777778,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,Expression of enzyme regulation gene,0.805555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,Expression of cell structure and integrity gene,0.805555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio correlation with carbonate ion concentration,0.805555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio correlation with carbonate ion concentration,0.805555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio correlation with carbonate ion concentration,0.805555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio correlation with carbonate ion concentration,0.805555556,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio correlation with carbonate ion concentration,0.805555556,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio correlation with carbonate ion concentration,0.805555556,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio correlation with carbonate ion concentration,0.805555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio correlation with carbonate ion concentration,0.805555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio correlation with carbonate ion concentration,0.805555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio,0.75,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,U/Ca ratio,0.75,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,U/Ca ratio,0.823333333,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,U/Ca ratio,0.678888889,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,U/Ca ratio,0.823333333,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,U/Ca ratio,0.801111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,U/Ca ratio,0.801111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,bairdi,U/Ca ratio,0.601111111,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,bairdi,U/Ca ratio,0.456666667,Other
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,oregonensis,Intracellular DMSP,0.823333333,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,bairdi,Mesocosm dissolve DMS/P,0.601111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,oregonensis,Mesocosm particulate DMS/P,0.823333333,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,oregonensis,Egg production rate,0.678888889,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,oregonensis,Egg hatching success,0.823333333,Increases
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,oregonensis,Egg volume,0.801111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,oregonensis,Naupliar production,0.801111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,bairdi,Egg production rate,0.578888889,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,bairdi,Egg hatching success,0.578888889,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Egg volume,0.762222222,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Naupliar production,0.762222222,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Egg hatching success,0.762222222,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,magister,Mortality rate,0.762222222,No_Response
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Mortality rate,0.87,Decreases
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Carbon-specific growth rate,0.847777778,Decreases
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Development to copepodite stage,0.801111111,Decreases
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Mortality rate,0.801111111,Decreases
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Mortality rate,0.801111111,Increases
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Carbon-specific growth rate,0.801111111,Increases
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Mortality rate,0.801111111,Other
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Egg production rate,0.801111111,Other
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Carbon content per egg,0.801111111,Increases
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Percent hatch,0.801111111,Increases
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Nauplii recruitment,0.801111111,Increases
Animalia,Mollusca,Gastropoda,Thecosomata,Limacinidae,Limacina,helicina,Egg number,0.801111111,Increases
Animalia,Chordata,Actinopterygii,Perciformes,Coryphaenidae,Coryphaena,hippurus,Average egg weight,0.62,Decreases
Animalia,Chordata,Actinopterygii,Perciformes,Coryphaenidae,Coryphaena,hippurus,Egg diameter,0.586666667,Decreases
Animalia,Chordata,Actinopterygii,Perciformes,Coryphaenidae,Coryphaena,hippurus,Survival at 30 days,0.586666667,Decreases
Animalia,Chordata,Actinopterygii,Perciformes,Coryphaenidae,Coryphaena,hippurus,Survival at 60 days,0.586666667,No_Response
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,diploproa,Survival at 90 days,0.744444444,Increases
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,diploproa,Length at 30 days,0.744444444,No_Response
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,diploproa,Length at 60 days,0.744444444,No_Response
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,diploproa,Length at 90 days,0.744444444,Increases
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,diploproa,Otolith_size,0.744444444,Increases
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,diploproa,Otolith area,0.744444444,No_Response
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,diploproa,Otolith weight,0.744444444,No_Response
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,diploproa,blood pH at 4 weeks,0.744444444,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,blood HCO3- at 4 weeks,0.656666667,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,blood K+ at 4 weeks,0.69,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,blood Ca+ at 4 weeks,0.623333333,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,blood Cl- at 4 weeks,0.69,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,blood Na+ at 4 weeks,0.712222222,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Haemoglobin,0.69,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Haematocrit,0.75,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Mean corpuscular hemoglobin concentration,0.727777778,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Growth,0.75,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Condition,0.694444444,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Survival,0.694444444,Increases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Resting O2 consumption,0.694444444,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Maximum O2 consumption,0.694444444,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Absolute aerobic scope,0.65,Increases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Factorial aerobic scope,0.65,Increases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Denticle length,0.65,Increases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Denticle width,0.65,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Lateralization,0.65,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Duration of swimming events,0.65,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Desmophyllum,dianthus,Proportion of swimming events reaching surface,0.65,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Embryonic survival,0.661111111,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Duration of embryonic period,0.661111111,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Yolk consumption,0.661111111,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Specific growth rate,0.605555556,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Resting metabolic rate at  early stage,0.661111111,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Resting metabolic rate at intermediate stage embryo,0.661111111,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Resting metabolic rate in pre-hatching embryos,0.661111111,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Fulton (body) condition of hatchling,0.661111111,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Survival,0.605555556,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Resting metabolic rate 30 days post-hatch,0.661111111,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Ventilation rate,0.661111111,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Time in side with prey odor cue,0.661111111,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Activity,0.605555556,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Mean bumps of odor brick,0.661111111,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Mean bites of odor brick,0.661111111,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Gill rate,0.661111111,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Growth rate,0.661111111,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Carbon uptake - Photosynthetic maxiumum,0.605555556,Decreases
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Carbon uptake - photosynthetic efficiency,0.623333333,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,C:N ratio,0.623333333,No_Response
Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophlliida,Lophelia,pertusa,Growth rate,0.712222222,Other
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Gonad index,0.675555556,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Feeding trial at one month,0.75,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Feeding trial at two month and 2.5 months,0.661111111,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Germination rate,0.675555556,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Percent dormant spores,0.675555556,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Mortality,0.75,No_Response
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Net primary productivity,0.661111111,No_Response
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Net primary productivity,0.675555556,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Dark respiration with drop in pH,0.75,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Net primary productivity at low irradience at with drop in pH,0.75,Increases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Net primary productivity at high irradience at with drop in pH,0.694444444,Increases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,effective quantum yield,0.694444444,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Rate of change in electron rate at lowest photosynthetic active radiation,0.694444444,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Light saturation point,0.675555556,Increases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,maximal relative electron transport rate,0.675555556,Increases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Net photosynthesis,0.675555556,No_Response
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,pH level in pH drift studies,0.675555556,Increases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,pH level in pH drift studies with chemical inhibition of carbonic anhydrase,0.675555556,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Contribution of external carbonic anhydrase and diffusive boundary layer to net photosynthesis,0.675555556,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Relative growth rate at two weeks,0.75,Decreases
Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,tonsa,Relative growth rate at 24 days,0.675555556,Decreases
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Respiration rate after salinity stress,0.861111111,Increases
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Respiration rate,0.861111111,No_Response
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,critical thermal maximum,0.861111111,No_Response
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Percentage hatch,0.861111111,Other
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Survivorship to settlement,0.861111111,Increases
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Percent settled,0.861111111,Increases
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Larval length,0.861111111,Other
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Percent larval metamorphosis,0.861111111,Increases
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Proportion larvae with tube,0.861111111,Increases
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Growth rate,0.838888889,Other
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Growth,0.838888889,Increases
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Soft tissue mass:shell mass,0.838888889,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Growth at 24C,0.555555556,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Feeding rate,0.555555556,Increases
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Shell mass per total length,0.555555556,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Oysters drilled by snail,0.555555556,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Size,0.555555556,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Size preference of oyster prey,0.555555556,Increases
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Shell thickness at drill hole,0.522222222,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Predation rate by drill,0.555555556,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Preference to be consumed by drill,0.522222222,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Tube length,0.611111111,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Tube thickness,0.522222222,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Amorphous calcium carbonate content,0.611111111,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,calcite/aragonite ratio,0.555555556,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Mg/Ca ratio,0.555555556,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Sr/Ca ratio,0.555555556,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Tube hardness,0.555555556,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Tube elasticity,0.522222222,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Amorphous calcium carbonate content,0.522222222,No_Response
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Tube hardness,0.466666667,Increases
